168,0.001956947162426588
388,0.0019569471624266434
242,0.0019569471624266434
47,0.001956947162426602
398,0.001956947162426421
479,0.0019569471624266434
352,0.0019569471624266434
473,0.0019569471624266434
325,0.0019569471624266434
425,0.0019569471624266434
357,0.0019569471624266434
410,0.0019569471624266434
91,0.001956947162426588
445,0.0019569471624266434
83,0.0019569471624266157
320,0.0019569471624266434
368,0.001956947162426866
113,0.0019569471624266434
45,0.0019569471624266157
46,0.0019569471624266157
180,0.0019569471624266434
279,0.0019569471624266434
72,0.0019569471624266157
273,0.0019569471624266434
499,0.001956947162426421
106,0.0019569471624266157
94,0.0019569471624266157
227,0.0019569471624265324
223,0.0019569471624266434
76,0.0019569471624266157
396,0.0019569471624266434
157,0.001956947162426588
133,0.0019569471624266434
78,0.0019569471624266157
474,0.001956947162426421
257,0.001956947162426588
365,0.0019569471624266434
228,0.0019569471624266434
359,0.001956947162426421
400,0.0019569471624266434
200,0.0019569471624266434
480,0.0019569471624266434
253,0.0019569471624266434
195,0.0019569471624265324
390,0.001956947162426421
487,0.0019569471624266434
154,0.001956947162426588
475,0.001956947162426866
43,0.0019569471624266157
403,0.0019569471624266434
262,0.0019569471624266434
494,0.0019569471624266434
131,0.001956947162426588
304,0.0019569471624266434
221,0.001956947162426588
277,0.001956947162426421
488,0.0019569471624266434
244,0.001956947162426588
79,0.0019569471624266157
294,0.0019569471624266434
374,0.0019569471624266434
184,0.0019569471624266434
293,0.0019569471624266434
145,0.0019569471624266434
310,0.0019569471624266434
69,0.0019569471624266434
232,0.0019569471624266434
85,0.0019569471624266434
248,0.0019569471624266434
44,0.0019569471624266296
460,0.001956947162426866
360,0.001956947162426866
159,0.001956947162426588
237,0.001956947162426588
215,0.0019569471624266434
7,0.001956947162426614
54,0.0019569471624266157
491,0.0019569471624266434
363,0.0019569471624266434
22,0.0019569471624266226
143,0.0019569471624266434
225,0.0019569471624266434
505,0.001956947162426421
312,0.0019569471624266434
306,0.0019569471624266434
381,0.0019569471624266434
258,0.0019569471624266434
90,0.0019569471624266434
74,0.0019569471624266157
14,0.0019569471624266157
9,0.001956947162426612
276,0.0019569471624266434
155,0.001956947162426588
110,0.0019569471624266434
25,0.0019569471624266157
436,0.001956947162426421
328,0.0019569471624266434
459,0.001956947162426421
463,0.0019569471624266434
511,0.0019569471624266434
173,0.0019569471624266434
389,0.0019569471624266434
84,0.001956947162426588
307,0.001956947162426421
315,0.0019569471624266434
111,0.001956947162426588
501,0.0019569471624266434
264,0.0019569471624266434
67,0.0019569471624266157
378,0.0019569471624266434
282,0.0019569471624266434
507,0.001956947162426421
185,0.001956947162426588
376,0.0019569471624266434
5,0.001956947162426614
456,0.0019569471624266434
296,0.0019569471624266434
238,0.0019569471624266434
61,0.001956947162426602
407,0.001956947162426421
18,0.0019569471624266157
191,0.001956947162426588
137,0.0019569471624266434
