215,0.004860567682794598
242,0.00522704244784259
70,0.0032896492981391856
59,0.0031936560655532655
88,0.0034529924008625213
118,0.0037434524820253155
35,0.0029938275607446652
120,0.0037636633636022976
164,0.004236981827959196
66,0.0032544133117697795
234,0.005115666681979542
26,0.0029221585187847914
116,0.0037233501329324487
7,0.0027764414969489097
81,0.0033885278447705297
253,0.0053841541377466825
125,0.0038146692503565173
108,0.0036440144518530347
170,0.004305979340270199
62,0.003219554743971118
241,0.005212988940162288
83,0.0034068224899731483
184,0.0044713747442548775
0,0.0
12,0.0028140683638848835
11,0.0028065024158826905
137,0.003939921504572211
207,0.004757000617173578
63,0.0032282342247525746
40,0.0030344004852526753
254,0.005398669083470636
127,0.003835264630916135
1,0.0027319527659941363
113,0.003693398833638843
159,0.004180329205906385
21,0.002883086379968689
124,0.0038044130712375354
34,0.0029857783093681562
121,0.003773809687063392
231,0.005074515337516497
227,0.005020161351100377
174,0.004352600778546333
173,0.004340898308348571
77,0.0033522327536744862
239,0.005184995176652227
73,0.003316326425397306
205,0.004731455512086517
251,0.005355241216702559
134,0.00390822806614595
74,0.003325266789442795
3,0.002746702565568903
140,0.00397187195820364
160,0.0041915988036891234
157,0.00415788082772509
182,0.00444736345081242
148,0.004058345590821533
248,0.005312162691518058
255,0.005413223159510248
131,0.003876789575448821
149,0.004069286337403858
218,0.004899984037204665
237,0.0051571517397217825
197,0.00463063951784824
130,0.003866366378657108
206,0.004744210871275076
217,0.004886809863857357
69,0.003280804695835505
57,0.0031765061245778077
246,0.005283636364717939
194,0.004593389819278871
37,0.0030099912210510955
109,0.0036538382181552746
114,0.003703355733503815
145,0.004025699527709881
19,0.0028676041989730027
91,0.0034809941449241142
213,0.004834466422308914
203,0.004706047584277036
198,0.004643123090857166
65,0.003245663445487361
226,0.00500666406715661
166,0.004259857272052381
179,0.004411588057946643
183,0.004459352936524064
232,0.005088195539237078
102,0.00358562403421857
156,0.00414670188461736
104,0.0036049828007804876
56,0.0031679657207711568
20,0.0028753348690545287
119,0.0037535443197043027
150,0.0040802565787474545
29,0.0029458555112626956
68,0.003271983873267056
103,0.0035952903879135525
190,0.004544189249129292
235,0.005129457822116336
153,0.004113345067559349
222,0.0049530368470983065
168,0.004282856220556321
146,0.0040365522649553134
167,0.0042713412666622284
123,0.003794184467041319
44,0.003067254362094739
64,0.0032369371042316433
155,0.004135552997390363
50,0.0031172033421003856
98,0.0035472178127204644
176,0.004376100448786625
24,0.0029064665203068197
223,0.004966389559365798
143,0.004004081511282969
17,0.0028522051573278777
100,0.0035663692242810102
252,0.005369678217131652
112,0.003683468704049743
